"Date" "Frankfurt" "Berlin" "Bremen" "Munich" "Cuxhaven"
"3022" 20081124 4.2 2.1 3.7 1.9 5.2
"3023" 20081125 2.1 3.6 2 3.2 4
"3024" 20081126 2.7 5.1 4.9 2.7 6
"3025" 20081127 2.6 4.4 6 1.4 6.5
"3026" 20081128 1.7 3.5 3.5 1.9 4.3
"3027" 20081129 2.2 3.2 1.6 2.2 2.5
"3028" 20081130 2 2.2 2.8 1.9 3.6
"3029" 20081201 2.6 2.2 2.4 4.2 3.6
"3030" 20081202 4.2 7.1 4.6 3.8 3.4
"3031" 20081203 5.1 4.7 4.9 1.8 3.1
"3032" 20081204 3.4 3.9 5 1.6 4.8
"3033" 20081205 3.8 2.9 3 2 2.9
"3034" 20081206 3.6 1.5 2 5.8 2.5
"3035" 20081207 2.6 2.7 3.1 4.3 3.8
"3036" 20081208 1.4 4 4.5 1.6 6
"3037" 20081209 2.5 2.8 2.9 1 3.3
"3038" 20081210 1.3 2.5 2.4 1.3 3.2
"3039" 20081211 1.1 1.9 2.5 1.7 3.9
"3040" 20081212 1.4 2.2 2.2 2.1 3
"3041" 20081213 1.4 4.5 5 1.5 6.5
"3042" 20081214 3.3 5 4.2 2.7 6.8
"3043" 20081215 3.7 3.4 3.3 3.1 4.5
"3044" 20081216 3.1 1.6 1.1 1.5 1.3
"3045" 20081217 2.6 1.4 2.4 4.5 2.8
"3046" 20081218 2.9 2.3 3.2 4.2 4.4
"3047" 20081219 3.9 3.5 5 5.6 5.6
"3048" 20081220 5.9 5.9 7.7 8.4 8.8
"3049" 20081221 3.3 5.5 5.2 5.2 7.4
"3050" 20081222 4.8 7.2 7.3 6.9 8.5
"3051" 20081223 2.2 3.2 3.7 3.7 4.2
"3052" 20081224 1.7 3 5 3.4 6.3
"3053" 20081225 3.8 2.7 3.6 3.9 5.8
"3054" 20081226 4.5 1.8 3.7 7.8 5.9
"3055" 20081227 4.2 1.2 2.7 5.8 3.2
"3056" 20081228 3.1 2 3.9 5.5 5
"3057" 20081229 2.1 4.1 4.1 1.9 7.8
"3058" 20081230 2.1 2.5 2.8 2 5.4
"3059" 20081231 1.3 1.5 1.5 1.1 3.5
"3060" 20090101 1.3 2 2.4 1.7 3.4
"3061" 20090102 1.5 1.5 2.2 1.9 3.5
"3062" 20090103 1.9 4.8 4.4 1.6 5.5
"3063" 20090104 3.5 2.2 6 2.9 4.4
"3064" 20090105 3.8 2.6 3.7 2.5 7.9
"3065" 20090106 4.5 1.2 1.2 3.9 3.9
"3066" 20090107 1.3 3.4 3.6 1.2 4.9
"3067" 20090108 2.6 1.7 1.5 2.9 3.9
"3068" 20090109 1.8 2.8 2 1.1 5.1
"3069" 20090110 1.7 1.9 2 1.4 3.2
"3070" 20090111 0.9 2.3 3.9 0.8 6.1
"3071" 20090112 0.9 3.8 5.2 1 7
"3072" 20090113 0.9 3.7 4.6 1.7 5.5
"3073" 20090115 1.4 1.4 1.9 1.4 2.8
"3074" 20090116 1.6 2.9 4.9 0.7 4.9
"3075" 20090117 1.5 3.1 3.5 1 4.2
"3076" 20090118 4.1 3.9 5.7 2.5 5.7
"3077" 20090119 4.2 4.6 5.7 2.2 5.7
"3078" 20090120 3.8 2.3 4.6 1.7 4.8
"3079" 20090121 1.4 1 2.1 2.4 3.1
"3080" 20090122 1.7 2.5 5.6 1.7 5.6
"3081" 20090123 5.9 5.9 5.7 4.5 6.2
"3082" 20090124 3.2 4.3 5.4 3.5 6
"3083" 20090125 1.8 1.5 3.2 2.1 3.6
"3084" 20090126 2 2.9 3 0.9 5
"3085" 20090127 1.6 2.1 2.5 1.8 2.6
"3086" 20090128 2 1.4 2.7 1.9 2.9
"3087" 20090129 2.4 1.6 3.9 2.3 4.8
"3088" 20090130 2.6 1.7 4.7 3.4 6.3
"3089" 20090131 3 2.7 4.2 3.8 6.5
"3090" 20090201 3.8 4.8 6.6 3.8 11.2
"3091" 20090202 3.1 6.6 7.5 3.4 13.4
"3092" 20090203 1.3 5 3.8 1.6 6.8
"3093" 20090204 0.9 1.6 1.6 1.1 2
"3094" 20090205 1.6 2.8 2.6 2 3
"3095" 20090206 1.5 1.9 3.2 2.1 3.2
"3096" 20090207 2.1 2.1 2.3 2.6 2.6
"3097" 20090208 3 4 4.4 4.1 5.2
"3098" 20090209 3.4 2.7 3.5 2.1 3.4
"3099" 20090210 7.6 4.4 5.3 7.4 9
"3100" 20090211 5.3 5.3 4.7 7.5 4.8
"3101" 20090212 3.8 3.9 3.8 4.8 3.2
"3102" 20090213 3.5 2.4 3.3 4.2 4
"3103" 20090214 2.7 2.6 2.7 3.7 3.9
"3104" 20090215 2.6 4.4 3.9 3.1 5
"3105" 20090216 4.2 1.2 3.1 5.2 3.1
"3106" 20090217 4 2.6 4.3 6.1 7.1
"3107" 20090218 1.7 2.4 1.3 1.1 1.9
"3108" 20090219 2.6 4 3.5 2.1 4.7
"3109" 20090220 3.5 1.6 3.9 5 3.8
"3110" 20090221 1.9 2 3.6 3.9 3.5
"3111" 20090222 4 4.2 6.2 5.9 7.7
"3112" 20090223 4.9 4.4 7 6.9 6.8
"3113" 20090224 2.7 2.4 2.9 2.4 2.8
"3114" 20090226 5 7.1 7.3 4.9 8.8
"3115" 20090227 5.5 4.6 4.3 6.7 5.3
"3116" 20090228 2.4 2.2 2.1 2.8 3
"3117" 20090301 1.9 3.2 2.2 1.6 2.3
"3118" 20090302 2.4 3.2 3.8 1.5 3.6
"3119" 20090303 2 2.5 3.8 1.7 4
"3120" 20090304 2.5 4 6 2.4 5.6
"3121" 20090305 3.1 3.8 3.2 3.6 5.3
"3122" 20090306 4.3 2.9 4 6.3 5.4
"3123" 20090307 4.6 2.8 4 6.7 3.5
"3124" 20090308 4.8 3.1 5.1 5.3 5.4
"3125" 20090309 5.7 4.5 6.7 7 6.6
"3126" 20090310 5.7 5 3.7 8.7 4.2
"3127" 20090311 4.3 3.4 4.6 6.3 5.7
"3128" 20090312 4.3 3.6 4.1 6.3 4.9
"3129" 20090313 2.3 3.2 3.8 5 4.6
"3130" 20090314 2.7 2.1 3.4 1.3 3.9
"3131" 20090315 4.5 3.4 5.8 4.4 5.7
"3132" 20090316 1.5 2 2.7 2.1 3.4
"3133" 20090317 1.8 5.8 5.9 1.9 7.2
"3134" 20090318 1.4 3.9 3.6 3 5.2
"3135" 20090319 3 4 3.6 2.8 4.7
"3136" 20090320 2.9 2.1 2.2 2.8 3.4
"3137" 20090321 1.8 3.4 3 1.8 5
"3138" 20090322 3.3 5.8 7.8 5.4 9.2
"3139" 20090323 6.8 8.1 8.9 10.5 10
"3140" 20090324 5 5.1 6.2 7.1 7.2
"3141" 20090325 4.7 3.6 3.5 5.9 4.9
"3142" 20090326 5.7 3.2 4.7 6.1 4.2
"3143" 20090327 6.4 4.8 5.7 6.5 5.2
"3144" 20090328 4.4 4.3 4.7 3.1 4.1
"3145" 20090329 3.1 3.8 3.6 1.6 3.8
"3146" 20090330 3.2 1.4 2 2.1 3.4
"3147" 20090331 3 1.5 1.7 3.3 3.2
"3148" 20090401 4.9 2.1 3.2 3.7 3.2
"3149" 20090402 4.1 4 4.4 6.6 5.8
"3150" 20090403 3 2.4 2.8 1.7 3.7
"3151" 20090404 2.9 2.5 3.3 1.6 3.9
"3152" 20090405 2.3 2.6 2.3 2.5 3.1
"3153" 20090406 2 3 3.3 1 3.7
"3154" 20090407 3 2.3 3.8 1.1 4.2
"3155" 20090408 4.7 2.3 4.3 2.7 4.4
"3156" 20090409 2.7 2.1 2.2 2.2 2.7
"3157" 20090410 2.3 4.2 4.5 1.9 4.8
"3158" 20090411 2.3 4.7 3.6 1.9 4
"3159" 20090412 2.4 3.8 3.2 1.6 4.5
"3160" 20090413 2.8 3.7 2.4 1.6 3.6
"3161" 20090414 2.4 2.8 1.6 1.3 2.6
"3162" 20090415 2.4 3.2 3.5 2.5 5.5
"3163" 20090416 2.9 5.7 5.4 4.4 9.1
"3164" 20090417 4.7 4.7 6.4 6.2 9.2
"3165" 20090418 2.8 3.3 5.6 3.6 5.9
"3166" 20090419 3.2 3.7 3.7 3.8 7.6
"3167" 20090420 3.8 2.3 2.6 3.7 3.6
"3168" 20090421 3.1 2 1.9 3.5 3.2
"3169" 20090422 3.3 2.5 5.5 3 6.7
"3170" 20090423 3.5 1.7 3.4 2.5 4.5
"3171" 20090424 2.9 2.6 3.2 3.4 4.6
"3172" 20090425 2.7 4.4 5.1 2.1 5.9
"3173" 20090426 2 4.3 3.1 2.6 3.1
"3174" 20090427 3.3 4.2 4 2.4 3.8
"3175" 20090428 2.9 5.3 2.6 3.9 5
"3176" 20090429 1.7 3 2.5 3.2 3.4
"3177" 20090430 1.6 2.6 2.8 3.1 3.3
"3178" 20090501 1.7 3 2.2 2.1 4.4
"3179" 20090502 1.6 1.5 2.8 2.8 3.3
"3180" 20090503 3 2.4 3.6 1.9 4
"3181" 20090504 2.7 3.2 4.5 3.2 6.5
"3182" 20090505 4.8 4.2 5.3 3.6 5.9
"3183" 20090506 6.1 5.8 6.5 5.9 7.8
"3184" 20090507 3.1 3.1 4.2 1.9 4.4
"3185" 20090508 4 3.8 4.4 3.4 5.3
"3186" 20090509 2.3 3 3.2 3.1 3.6
"3187" 20090510 2.3 2.6 2.5 1.8 3.9
"3188" 20090511 3.8 2 5.4 1.9 7.7
"3189" 20090512 4 2.8 4.9 3.3 7.3
"3190" 20090513 2.7 3 5.3 3 7.3
"3191" 20090514 2.8 3.9 5.6 2.8 10
"3192" 20090515 2.4 4.7 5.7 2.6 11.5
"3193" 20090516 3.2 3.3 3.7 2.1 4
"3194" 20090517 3.8 3.4 3.7 2.6 3.9
"3195" 20090518 3.3 1.9 3.6 2.6 3.4
"3196" 20090519 1.7 2.3 2.4 1.3 3.1
"3197" 20090520 1.7 1.7 2.6 1.2 3.3
"3198" 20090521 2.8 2.4 3.1 2.1 3.5
"3199" 20090522 3.3 3.4 3.2 3.8 5.6
"3200" 20090523 1.8 3.8 2.1 1.7 4.4
"3201" 20090524 1.9 2.8 4.1 2 4.6
"3202" 20090525 2.1 2 2.6 1.6 3.5
"3203" 20090526 4.9 3.5 6.2 3.5 7.2
"3204" 20090527 4.9 5 6.4 3.2 7.3
"3205" 20090528 4.7 5.2 6.9 3.8 7.7
"3206" 20090529 3.8 5.2 4.9 3.4 6.2
"3207" 20090530 3.7 3.2 5.2 1.9 7.6
"3208" 20090531 3.1 2.4 4.1 2.8 4.3
"3209" 20090601 3.2 1.9 4.5 1.7 3.9
"3210" 20090602 3.2 3.4 6.5 2.4 7.3
"3211" 20090603 4.5 5.5 7.7 4.4 9.6
"3212" 20090604 3.6 5.4 5.7 2.9 8.2
"3213" 20090605 2.8 4.5 3.7 1.7 4.8
"3214" 20090606 3.2 2.8 4.1 3.2 5.3
"3215" 20090607 2.5 2.4 3.1 4.1 6.5
"3216" 20090608 2.7 4.1 3.3 2.8 5.5
"3217" 20090609 3.4 2.8 3.4 2.6 5.6
"3218" 20090610 4.5 4.5 4.6 2.8 5.2
"3219" 20090611 6.8 5.8 5.6 5.2 9.7
"3220" 20090612 4.2 7.3 6.8 4.9 9.1
"3221" 20090613 1.9 6.7 4.2 2.1 6.1
"3222" 20090614 2.7 3.4 2.7 1.8 2.3
"3223" 20090616 3.1 3.4 2.7 4 4.8
"3224" 20090617 1.5 2.8 2.3 1.6 3.2
"3225" 20090618 2.9 3.7 4.2 2.5 5.7
"3226" 20090619 3.7 3.7 4.7 2.8 6.5
"3227" 20090620 2.9 3.6 3.8 2.3 5.2
"3228" 20090621 2.7 2.4 2.9 2.5 4.2
"3229" 20090622 3.7 2.9 3.2 3 4.2
"3230" 20090623 5.7 4.9 4.5 3.2 6.5
"3231" 20090624 4.6 4.6 5.4 2.6 5.5
"3232" 20090625 3 2.6 4.9 1.7 7.3
"3233" 20090626 2.3 3.3 4.9 1.8 8.1
"3234" 20090627 2.4 3.2 4.2 1.7 7.1
"3235" 20090628 2.3 2.1 3.4 1.9 5.6
"3236" 20090629 2.1 1.6 2.1 1.4 3.9
"3237" 20090630 1.8 1.6 2.5 1.3 3.2
"3238" 20090701 1.8 1.3 3.4 1.3 3.4
"3239" 20090702 2.1 2.3 3 1.3 3.7
"3240" 20090703 2.7 1.6 3 2.5 3.8
"3241" 20090704 2.4 2.8 4.3 1.8 5.9
"3242" 20090705 2.1 3 2.8 2.1 4
"3243" 20090706 2.3 2.2 3.4 2.5 3.8
"3244" 20090707 4.2 3.6 4.9 2.3 4.5
"3245" 20090708 5.3 4.2 4.4 6.6 5.4
"3246" 20090709 4 5.6 5.8 3.9 7.3
"3247" 20090710 4.8 5.3 6.7 3.8 7.9
"3248" 20090711 4.1 5.4 4.3 2.8 5.6
"3249" 20090712 3 2.5 2.8 2.4 3.5
"3250" 20090713 2.5 2.5 3 2.4 3
"3251" 20090714 3.2 2 2.1 2.1 2.1
"3252" 20090715 3.5 3.5 3.4 2.2 2.9
"3253" 20090716 1.5 2.1 2.8 1.3 3.8
"3254" 20090717 4.5 3.2 2.9 3.1 4.3
"3255" 20090718 4.5 4.2 4.6 5.4 4.4
"3256" 20090719 4.7 4.6 3.7 4.8 4.2
"3257" 20090720 4.3 5 5.1 2.5 6.5
"3258" 20090721 2.1 2.9 2.3 1.6 3.6
"3259" 20090722 3.3 2.8 3.4 2.2 3
"3260" 20090723 3.7 4.4 3 3.3 3.8
"3261" 20090724 5.7 3.4 3.9 3.3 4.1
"3262" 20090725 5.5 4.7 5.4 4.4 6.1
"3263" 20090726 1.8 3.9 2.9 1.4 3.6
"3264" 20090727 3.2 3.5 4.3 1.5 3.9
"3265" 20090728 2.5 3.3 3.6 2.5 3.5
"3266" 20090729 2.2 3 3.5 2.1 4
"3267" 20090730 4.8 4.7 5.9 2.2 6.4
"3268" 20090731 1.9 2.3 2.6 1.9 4.5
"3269" 20090801 2 2.6 3.2 1.2 4.4
"3270" 20090802 4.4 2.6 3.6 3.2 3.4
"3271" 20090803 2.1 2.7 2.9 1.6 3.8
"3272" 20090804 1.7 2.5 1.7 2.2 2.4
"3273" 20090805 2 2.1 2 1.7 2.9
"3274" 20090806 2.5 2.3 3.5 2.9 5.3
"3275" 20090807 2.4 2.8 3.7 3 6
"3276" 20090808 2.5 3.1 3 1.6 3.8
"3277" 20090809 2.3 2.8 2.7 1.5 2.9
"3278" 20090810 2 2.5 2.6 2 3.2
"3279" 20090811 3.4 3.4 3.6 3.2 4.5
"3280" 20090812 3.7 4.8 4.5 2.6 5.8
"3281" 20090813 2.4 4 4.3 3.2 6
"3282" 20090814 1.4 3 2 1.1 3.7
"3283" 20090815 2.1 2.9 4.4 1 4.7
"3284" 20090816 2.3 3.5 3.9 1.7 5.3
"3285" 20090817 2.2 3 3.8 2.6 5.3
"3286" 20090818 1.9 3.5 3.7 1.9 4.4
"3287" 20090819 2.3 1.9 3.1 1.8 3.5
"3288" 20090820 2.6 4.5 4.5 2.2 4.5
"3289" 20090821 2.5 2.5 2.9 2 3.4
"3290" 20090822 1.6 2 2.4 2.8 3.2
"3291" 20090823 2.7 1.8 2.3 3.5 3.1
"3292" 20090824 2.1 4.7 4.9 2.4 5.4
"3293" 20090825 3 2.7 2.7 1.9 3.2
"3294" 20090826 2.2 2.7 3.2 1.3 3.7
"3295" 20090827 2.8 2.7 3.1 1.5 3.7
"3296" 20090828 5.4 3.4 5.2 2.5 5.6
"3297" 20090829 4.1 4.7 5.5 3 6.1
"3298" 20090830 2.8 3.8 4.3 1 5.2
"3299" 20090831 1.6 2.3 3.4 2.1 3.7
"3300" 20090901 3.4 4 4.4 1.8 4.6
"3301" 20090902 3.2 2.9 4 2.1 4.2
"3302" 20090903 6.6 4.2 6.2 3.8 5.8
"3303" 20090904 4.8 5.3 7.3 4.5 8.1
"3304" 20090905 5.5 7.2 6.8 5.4 8.1
"3305" 20090906 2.2 5.5 4 1.7 5.1
"3306" 20090907 1.4 2.3 2.9 1.1 3.1
"3307" 20090908 1.8 2.2 2.3 2 3.3
"3308" 20090909 1.8 2.2 3.6 2.1 6
"3309" 20090910 5.2 2.3 5.1 1.2 9.1
"3310" 20090911 5.3 2.4 4.1 2.1 7.3
"3311" 20090912 4.2 1.8 3.4 1.5 5.5
"3312" 20090913 2.6 3.1 5.2 2.2 8.6
"3313" 20090914 2.5 3.3 5 1.4 9.4
"3314" 20090915 2.5 3.7 5.9 1.3 8.4
"3315" 20090916 5.1 3.2 4.6 2.3 7.3
"3316" 20090917 5.4 2.1 2.4 1.4 4.5
"3317" 20090918 2.7 1.9 2.3 3.1 4.3
"3318" 20090919 1.8 3.1 2.2 1.6 3.9
"3319" 20090920 1.5 1.2 2.5 1 2.9
"3320" 20090921 3.1 1.6 2 0.9 3
"3321" 20090922 1.5 2.7 3.9 0.8 5.3
"3322" 20090923 1.6 3.9 4.5 1.1 5.9
"3323" 20090924 1.8 2.8 3.4 1.1 4.8
"3324" 20090925 2.5 2 2.3 1.7 3.4
"3325" 20090926 2.2 0.7 1.5 2.6 2.8
"3326" 20090927 1.5 0.8 1.6 0.8 3.5
"3327" 20090928 1.8 4.2 4.8 1.3 5.9
"3328" 20090929 3.1 4.2 4.6 2.9 6
"3329" 20090930 2.9 2.6 2.6 1.5 3.7
"3330" 20091001 3.5 5.5 5.7 2.9 7.8
"3331" 20091002 3.3 4.1 4 2.1 3.7
"3332" 20091003 4.4 5.5 7.6 1.6 8.4
"3333" 20091004 6.4 8.1 8.2 3.2 9.3
"3334" 20091005 1.4 3.4 3.1 1.9 4.2
"3335" 20091006 3 3.1 3.1 3.4 4
"3336" 20091007 2.5 4.8 4.6 1.8 5.1
"3337" 20091008 4.7 3 3.6 3.1 5.4
"3338" 20091009 2.8 2.3 2.3 2.6 5.1
"3339" 20091010 2.3 3.7 3 2.9 7.9
"3340" 20091011 4.2 3.1 3.6 4.6 3.7
"3341" 20091012 4.6 3 5 5.9 8.5
"3342" 20091013 3.8 3.1 3.2 3.7 6.2
"3343" 20091014 2.6 4.3 4.1 3 8
"3344" 20091015 2.8 4.3 4.4 3.2 9.5
"3345" 20091016 4.8 3.2 7.3 7.7 11.4
"3346" 20091017 3.1 2.2 4.7 3 9.3
"3347" 20091018 1.9 2 1.6 1.9 2.8
"3348" 20091019 1.3 1.8 3 1.9 3.6
"3349" 20091020 2.6 2.8 5.1 2.3 6.2
"3350" 20091021 3.2 3.8 6.2 3.2 10.6
"3351" 20091022 1.7 4.2 4.9 1.4 10.4
"3352" 20091023 1.5 1.5 2 1.4 4.8
"3353" 20091024 1.1 1.7 3.4 1.4 4
"3354" 20091025 2.7 2.7 4.4 1.2 4.8
"3355" 20091026 3.4 3.4 5.3 2.4 5.1
"3356" 20091027 1.9 3 2.3 1.8 2.5
"3357" 20091028 1.5 1.2 1.7 0.8 2.1
"3358" 20091029 1 1.9 1.6 1.4 3.3
"3359" 20091030 2 2.2 3.7 3.2 6
"3360" 20091031 2 2.7 3.5 2.5 5.2
"3361" 20091101 1.5 4.3 4.5 2.9 5.4
"3362" 20091102 2.5 3.9 2.6 3.8 3
"3363" 20091103 2.9 3.7 3.2 3.8 4.2
"3364" 20091104 5.9 4.3 3.6 4.5 4.3
"3365" 20091105 5.4 3.8 3.7 2.8 3.4
"3366" 20091106 3.8 3.6 4.2 1.4 3.8
"3367" 20091107 2.9 3.1 4.3 1.9 4.9
"3368" 20091108 1.9 2.5 2.1 1.8 3.3
"3369" 20091109 4.1 2.6 4.4 2.4 7.2
"3370" 20091110 2.7 2.8 2.2 2 3.2
"3371" 20091111 2.8 1.1 2.2 2.5 2.8
"3372" 20091112 2.3 2.1 2.7 1.7 3.2
"3373" 20091113 1.9 2.7 4.6 1.2 5
"3374" 20091114 2.2 3.2 5.1 1.5 5.5
"3375" 20091115 2.5 3 4.4 1.6 4.7
"3376" 20091116 2.7 2 3.3 1.7 4.3
"3377" 20091117 2.8 2.6 3.8 2 5.6
"3378" 20091118 5.7 7.4 8.2 2 8.3
"3379" 20091119 3.1 5.2 5.7 1.3 7.2
"3380" 20091120 1.1 2.7 4.4 0.9 6.1
"3381" 20091121 1 2.5 2.9 1.1 4.4
"3382" 20091122 4 3.5 5.5 2.6 6
"3383" 20091123 9.5 7 8.2 8.9 7.5
"3384" 20091124 6.3 7.4 7.5 9.8 7.2
"3385" 20091125 5.4 6.1 6.7 2 7.4
"3386" 20091126 6.3 6.1 7.2 3.7 7.7
"3387" 20091127 7.9 6.5 5.7 3.8 5.7
"3388" 20091128 6.9 5.9 5.4 3.1 5.9
"3389" 20091129 2.7 4.4 4.3 1.7 4.3
"3390" 20091130 2.5 2.5 1.7 3.2 2.8
"3391" 20091201 1.6 2.4 2.1 4.4 5.1
"3392" 20091202 3.1 2.4 2.8 2.3 4
"3393" 20091203 2.7 3.5 4.9 2.4 5.5
"3394" 20091204 3.8 2.7 2.8 2 3
"3395" 20091205 3.5 3.1 5.1 1.4 5.7
"3396" 20091206 3.2 2.8 4.1 1.7 5.2
"3397" 20091207 1.7 2.8 3.3 1.9 4.4
"3398" 20091208 4.3 2.7 2.2 4.8 4.4
"3399" 20091209 2.3 1.4 2.9 2.6 3.7
"3400" 20091210 4.7 3.1 3.5 3.5 3.8
"3401" 20091211 5.1 2.9 4.2 4.9 7.2
"3402" 20091212 3.5 1.7 4.3 2.2 8.2
"3403" 20091213 4 1.9 2.8 3.3 5.7
"3404" 20091214 2.9 1.9 1.2 4.6 2.5
"3405" 20091215 3.7 1.2 1.3 4.4 2.1
"3406" 20091216 1.8 1.6 2.7 1.4 4.9
"3407" 20091217 1.4 2.2 3.8 2.1 7.6
"3408" 20091218 3.1 3.4 4.9 2.4 8.8
"3409" 20091219 3.3 1.9 2.1 2.4 4.4
"3410" 20091220 3.8 3.6 4.7 3.4 6.5
"3411" 20091221 2.8 3.7 4.7 3 4.4
"3412" 20091222 3.2 4.3 4.7 1.8 5.6
"3413" 20091223 1.9 2 2.7 2.8 4.9
"3414" 20091224 2.2 4.5 3.5 1.8 6.5
"3415" 20091225 6.1 5.5 7.1 6.3 8.6
"3416" 20091226 3.1 8.1 6.6 3.4 7.6
"3417" 20091227 2.9 2.8 5 3.3 5.4
"3418" 20091228 3.7 4 3.7 3.9 3.7
"3419" 20091229 2 3.1 3.5 2.1 4.9
"3420" 20091230 2.7 3.7 5.9 2.7 10.3
"3421" 20091231 2.5 3.6 5.7 1.9 10.2
"3422" 20100101 4 2.7 4.8 1.3 7.1
"3423" 20100102 3.8 2.9 2.2 4.5 2.6
"3424" 20100103 3.9 1.9 2.4 4 4.6
"3425" 20100104 1.9 3.2 3.3 1.4 5.1
"3426" 20100105 1.7 2.5 3.4 2.9 4.5
"3427" 20100106 1.3 1.6 2.8 1.4 4.2
"3428" 20100107 2.1 2.7 1.7 1.3 3.7
"3429" 20100108 6 2.5 3.6 2.2 8.2
"3430" 20100109 5.9 5.2 7.5 1.9 13.2
"3431" 20100110 2.5 3.7 5 2.7 11.9
"3432" 20100111 1.2 1.8 4 2.9 9.8
"3433" 20100112 2.1 2.1 3.9 2.1 7.5
"3434" 20100113 2.5 5.2 6.8 2.7 11.6
"3435" 20100114 2.3 4.7 4.7 3.5 8
"3436" 20100115 1.6 3.6 3.1 2 5.1
"3437" 20100116 2.3 4.8 5.8 3.2 7.5
"3438" 20100117 2.7 4.2 3 5 5.1
"3439" 20100118 2.6 2.3 2.3 2.9 2.5
"3440" 20100119 2 2.2 2.8 1 5.4
"3441" 20100120 1.7 4.1 3.5 2 7.7
"3442" 20100121 1.2 3.1 4.5 1.2 7.2
"3443" 20100122 2.4 3.9 4.9 1.9 6.3
"3444" 20100123 2 4.5 5.1 2.3 8.2
"3445" 20100124 1.8 4.9 5.1 3.3 10.1
"3446" 20100125 2 3.9 4.3 2.5 8.3
"3447" 20100126 4.8 1.9 2 2.2 3.5
"3448" 20100127 2.8 3.4 5.1 2.2 6.5
"3449" 20100128 5.9 6.4 7 8.9 8
"3450" 20100129 5.5 4.6 4.3 7.2 4.3
"3451" 20100130 5 7.2 3.9 5 6.5
"3452" 20100131 3.7 3.8 5.6 4.4 5.8
"3453" 20100201 4.5 4.7 5 7 6.2
"3454" 20100202 6.1 5.7 5.8 8.7 6.5
"3455" 20100203 3.6 6.4 6.3 9.3 6.8
"3456" 20100204 1.6 2.9 2.8 2.6 3.8
"3457" 20100205 1.7 3.9 5.2 2.4 7.2
"3458" 20100206 1.6 3.8 4.1 1.9 6.7
"3459" 20100207 2.2 2.5 3.9 1.9 6.6
"3460" 20100208 2.8 2.1 3.9 2.8 6.1
"3461" 20100209 3.7 3.1 3.4 3.3 4.4
"3462" 20100210 2.4 2.8 4.6 2.1 8.9
"3463" 20100211 6.8 3.8 5.8 2.3 9.3
"3464" 20100212 5.1 3 5.2 2.3 7.6
"3465" 20100213 2.9 2.8 3.4 1.7 6.6
"3466" 20100214 1.3 1.6 1.8 1.2 2.7
"3467" 20100215 1.3 1.3 2.8 1.9 3
"3468" 20100216 1.9 2.3 3.8 1.7 4.4
"3469" 20100217 2.4 3.2 3.7 2 8
"3470" 20100218 1.8 2.8 3 1.2 4.6
"3471" 20100219 2.2 2.1 4.2 2.8 3.9
"3472" 20100220 3.9 5 6.2 4 7.7
"3473" 20100221 2.9 3.3 3.2 3.4 3.7
"3474" 20100222 2.8 4.2 2.9 1.4 3.7
"3475" 20100223 4.3 3.9 4.2 2.2 5.7
"3476" 20100224 3.6 3.1 4.4 1.5 7.9
"3477" 20100225 5.2 3.8 4.4 2.7 4
"3478" 20100226 6.8 3.7 4.7 5.9 4.3
"3479" 20100227 4.2 5.1 6.4 4.4 6.1
"3480" 20100228 8.2 5.8 6.3 5.2 5.1
"3481" 20100301 5.6 9.8 8.4 6.4 8.8
"3482" 20100302 1.8 5.9 5.8 2.1 7.2
"3483" 20100303 3 4 4.3 2.3 5.7
"3484" 20100304 4.3 2.4 3.6 3.5 5.7
"3485" 20100305 3.7 3 4 3.7 5.3
"3486" 20100306 5.7 3.8 5.2 5.8 9.4
"3487" 20100307 4.3 2.4 2.5 3 4.3
"3488" 20100308 3.3 2.2 2.3 2.4 3.1
"3489" 20100309 5.6 1.1 1.4 5.8 2.1
"3490" 20100310 6.7 2.3 3.1 7.3 2.7
"3491" 20100311 5.4 2.9 3 2.1 4.2
"3492" 20100312 2.7 3.9 5.6 3.2 6.9
"3493" 20100313 3.6 5.2 7.6 5.5 8.9
"3494" 20100314 5.8 6.3 7.5 7.4 8.9
"3495" 20100315 5.7 4 5.1 7.2 5.1
"3496" 20100316 3.6 3.3 3.6 6.6 5
"3497" 20100317 2.7 3.7 3.9 3.2 5.4
"3498" 20100318 2.1 3.7 3.1 1.6 4.1
"3499" 20100319 4.4 4 4.5 2.1 5
"3500" 20100320 4.9 4.3 4.3 3.6 5
"3501" 20100321 5.3 4.7 4.2 5 5.8
"3502" 20100322 1.6 2.5 2.2 1.5 3.6
"3503" 20100323 1.7 3.4 4 1.5 5
"3504" 20100324 2.2 3.3 4.3 2.2 3.8
"3505" 20100325 1.7 3.1 3.5 1.8 3.8
"3506" 20100326 3.6 3.3 3.1 5.7 3.4
"3507" 20100327 4 5.9 4.3 5.6 5.6
"3508" 20100328 4.8 4.5 5.1 6.3 6.2
"3509" 20100329 4.5 1.9 2.9 3.8 3.9
"3510" 20100330 3.9 4 4.8 4.4 5
"3511" 20100331 5.7 4.2 6 6.2 5.3
"3512" 20100401 5.5 5.1 6.2 3.5 6.2
"3513" 20100402 2.3 1.8 5.1 1.6 4.9
"3514" 20100403 4.1 3.4 4.3 2.4 4.5
"3515" 20100404 5.8 4.2 4.2 4.1 3.1
"3516" 20100405 2.8 3.5 4.2 3.7 4.9
"3517" 20100406 2 2.1 3.7 2.4 4.2
"3518" 20100407 2.2 4.1 4.7 3 4.5
